S 33 A 0
S 	0	35.99073792	74.59408569	166.34748840	10.16527081
S 	0	35.62168884	74.43592072	166.69125366	9.88761234
S 	0	35.28193283	74.18402863	167.11749268	9.42439079
S 	0	34.99489594	73.85012817	167.46125793	9.11519337
S 	0	34.73715210	73.48108673	167.59875488	9.01259041
S 	0	34.45011520	73.10618591	167.55751038	8.83134651
S 	0	34.11035919	72.73127747	167.41999817	8.36653709
S 	0	33.74717712	72.35637665	167.28248596	7.67424870
S 	0	33.40741730	71.98147583	167.21374512	6.94506598
S 	0	33.12038422	71.60656738	167.18624878	6.36517429
S 	0	32.86263275	71.23166656	167.10375977	5.93547010
S 	0	32.57559967	70.86261749	166.89750671	5.46440840
S 	0	32.23583984	70.52285767	166.62248230	4.85716963
S 	0	31.86679840	70.23582458	166.40248108	4.22469616
S 	0	31.49189377	69.98394012	166.25125122	3.67423487
S 	0	31.11698914	69.73791504	166.11373901	3.21840358
S 	0	30.74208641	69.52116394	166.04498291	2.87243295
S 	0	30.36718369	69.35714722	166.11373901	2.65939212
S 	0	29.99227905	69.19313049	166.23748779	2.53556967
S 	0	29.61737633	68.98224640	166.30624390	2.40372181
S 	0	29.24247360	68.78307343	166.30624390	2.19878316
S 	0	28.86756897	68.69520569	166.22373962	1.96077073
S 	0	28.49266624	68.74792480	166.01748657	1.79999256
S 	0	28.11776161	68.88851929	165.74249268	1.73059738
S 	0	27.74285889	69.02910614	165.54998779	1.65858901
S 	0	27.36795616	69.08768463	165.54998779	1.57351482
S 	0	26.99305153	69.02324677	165.75625610	1.52476192
S 	1	35.99073792	74.59408569	166.34748840	10.16527081
S 	1	36.36563873	74.69366455	166.11373901	10.08243847
S 	1	36.74054337	74.76395416	165.94874573	9.76024818
S 	1	37.11544800	74.82253265	165.81124878	9.36335945
S 	1	37.49034882	74.88697052	165.66000366	8.92249584
S 	1	37.86525345	74.95140076	165.50875854	8.42728233
S 	1	38.24015808	75.02169800	165.35751343	7.92647076
S 	1	38.61505890	75.15057373	165.12374878	7.42961788
S 	1	38.98996353	75.35560608	164.76625061	6.88490868
S 	1	39.36486816	75.56063080	164.35374451	6.35453224
S 	1	39.73977280	75.68363953	163.99624634	6.00296354
S 	1	40.11467361	75.72464752	163.77624512	5.87003374
S 	1	40.49348068	75.73050690	163.68457031	5.84849453
S 	1	40.89572144	75.73050690	163.60665894	5.84849453
S 	2	40.89572144	75.73050690	163.60665894	4.49884176
S 	2	41.24328995	76.09954834	162.80458069	3.83354282
S 	2	41.61428833	76.43930817	162.02999878	3.18800020
S 	2	41.98919296	76.72634125	161.43873596	2.68873167
S 	2	42.36409378	76.98408508	161.05374146	2.39598107
S 	2	42.73899841	77.27113342	160.73750305	2.22038794
S 	2	43.11390305	77.61088562	160.36625671	2.09116983
S 	2	43.48880768	77.97992706	159.95375061	2.03058100
S 	2	43.86370850	78.35482788	159.59625244	2.04312944
S 	2	44.23861694	78.72387695	159.37625122	2.06254077
S 	2	44.61351776	79.05777740	159.27999878	2.04312944
S 	2	44.98841858	79.30381012	159.18374634	2.01886535
S 	2	45.36331940	79.43853760	158.97750854	2.01401258
S 	2	45.73822784	79.52055359	158.68875122	1.98974848
S 	2	46.11312866	79.64942169	158.39999390	1.94607317
S 	2	46.48803711	79.85444641	158.11125183	1.94607306
S 	2	46.86293793	80.06532288	157.80874634	1.98004282
S 	2	47.23784256	80.22348785	157.52000427	1.94607306
S 	2	47.61274719	80.35236359	157.23124695	1.80534148
S 	2	47.98764801	80.47537994	156.94250488	1.64034557
S 	2	48.36255264	80.56324768	156.72250366	1.53843641
