S 37 A 0
S 	0	814.70495605	845.08343506	498.25900269	1.17945182
S 	0	814.70007324	844.88256836	498.67456055	1.17945182
S 	0	814.59246826	844.61145020	498.94604492	1.17945182
S 	0	814.50799561	844.40203857	498.95770264	1.17945182
S 	0	814.48022461	844.20355225	498.87152100	1.40695667
S 	0	814.41326904	844.00061035	499.30899048	2.35754585
S 	0	814.16723633	843.85668945	499.65899658	3.91314983
S 	0	813.75964355	843.66625977	499.92150879	5.71141434
S 	0	813.27490234	843.38574219	500.27148438	7.30596256
S 	0	812.74078369	843.06756592	500.44647217	8.35134125
S 	0	812.21893311	842.74060059	500.62149048	9.68854904
S 	0	811.69287109	842.46862793	500.70898438	11.11323547
S 	0	811.14135742	842.24835205	500.70898438	11.61729240
S 	0	810.64367676	842.00280762	500.79647827	11.61729240
S 	0	810.22967529	841.68249512	500.97146606	11.61729240
S 	0	809.88323975	841.24450684	501.05899048	11.61729240
S 	0	809.59759521	840.73107910	501.05899048	11.61729240
S 	0	809.37023926	840.19445801	501.05899048	11.61729240
S 	0	809.25573730	839.63299561	501.05899048	11.61729240
S 	0	809.21893311	839.06237793	501.05899048	11.11323547
S 	0	809.17254639	838.51354980	500.97149658	10.10512352
S 	0	809.09362793	837.99340820	500.79647827	9.18449211
S 	0	808.98181152	837.44464111	500.70898438	8.35134125
S 	0	808.87359619	836.87475586	500.62149048	7.93476629
S 	0	808.74157715	836.34594727	500.44650269	7.93476629
S 	0	808.60272217	835.85949707	500.27148438	7.93476629
S 	0	808.60260010	835.41882324	500.00897217	7.59048891
S 	0	808.67779541	835.00585938	499.48400879	6.61740828
S 	0	808.60998535	834.59423828	498.78399658	5.46893215
S 	0	808.42559814	834.16363525	498.08398438	4.71411371
S 	0	808.34167480	834.11791992	497.94909668	4.50957584
S 	0	808.13629150	833.94744873	497.60986328	4.10049963
S 	0	807.93994141	833.65734863	497.29046631	3.89596152
S 	0	807.78991699	833.30505371	497.14935303	3.72692180
S 	0	807.63995361	832.92761230	497.10928345	3.38884258
S 	0	807.45251465	832.56188965	496.94689941	3.21980286
S 	0	807.26501465	832.19342041	496.65618896	3.21980286
S 	0	807.15258789	831.81420898	496.38732910	3.21980286
S 	0	807.07757568	831.46374512	496.09207153	3.21980286
S 	0	807.00262451	831.13818359	495.74255371	3.21980286
S 	0	806.92761230	830.80871582	495.40499878	3.21980286
S 	1	806.92761230	830.80871582	495.40499878	3.21980286
S 	1	807.01196289	830.81628418	495.19338989	2.96661329
S 	1	807.04010010	830.78216553	494.78363037	2.66099381
S 	1	807.07757568	830.68511963	494.29150391	2.52826023
S 	1	807.11505127	830.53393555	493.79684448	2.52826023
S 	1	807.04003906	830.38439941	493.22518921	2.52826023
S 	1	806.89013672	830.27233887	492.68692017	2.52826023
S 	1	806.74017334	830.18463135	492.26406860	2.52826023
S 	1	806.59020996	830.06445312	491.88958740	2.52826023
S 	1	806.40270996	829.88305664	491.50616455	2.52826023
S 	1	806.14031982	829.64648438	491.05657959	2.52826023
