S 34 A 0
S 	0	70.40972900	91.19332123	117.04000092	0.93615538
S 	0	70.68885803	91.28939056	116.81999969	1.43663096
S 	0	71.45961761	91.55742645	116.15999603	2.77847028
S 	0	72.42176819	91.91659546	115.50000000	5.67463779
S 	0	73.41847229	92.23532867	115.27999878	9.44335651
S 	0	74.49107361	92.39723206	115.27999878	10.67317486
S 	0	75.56872559	92.43771362	115.50000000	9.70498180
S 	0	76.55024719	92.45289612	115.71999359	9.22088528
S 	0	77.47106171	92.47818756	115.50000000	8.82080555
S 	0	78.47789001	92.51360321	115.05999756	8.02064610
S 	0	79.43350220	92.51303101	114.18000793	7.62056589
S 	0	80.00905609	92.48153687	113.08000183	7.41204453
S 	0	80.16529083	92.46578979	112.63999939	6.78647995
S 	1	80.16529083	92.46578979	112.63999939	6.78647995
S 	1	80.32630920	92.23912048	112.97286987	6.78647995
S 	1	80.83602142	91.53033447	112.53096008	6.78647995
S 	1	81.48458099	90.65797424	112.19999695	6.78647995
S 	1	81.94071198	89.82702637	112.41999817	6.78647995
S 	1	82.19034576	88.84191895	112.63999939	6.49202538
S 	1	82.27958679	87.73776245	112.63999939	5.29243612
S 	1	82.19998932	86.64064789	112.63999939	3.63925695
S 	1	81.98221588	85.55835724	112.63999939	2.61648130
S 	1	82.00399017	85.33174133	112.63999939	2.61648130
S 	1	82.02774048	84.54394531	112.63999939	2.50295639
S 	1	82.04513550	83.45700073	112.63999939	2.18208385
S 	1	82.06471252	82.44034576	112.85999298	1.88091409
S 	1	82.06064606	81.56933594	113.08000183	1.78709173
S 	1	82.02644348	80.66841888	112.86000061	1.70955265
S 	1	81.98514557	79.63708496	112.63999939	1.55447435
S 	1	81.91300964	78.63632202	112.41999817	1.47693527
S 	1	81.77162170	77.78190613	111.76000214	1.47693527
S 	1	81.63478851	77.55886841	111.79897308	1.55447435
S 	1	81.29552460	76.68736267	111.77948761	1.70955265
S 	1	81.11937714	75.49882507	111.76000214	1.70955265
S 	1	81.19323730	74.45257568	111.54000092	1.55447435
S 	1	81.23626709	73.53749084	110.87999725	1.55447435
S 	1	81.08798218	72.50663757	110.22000122	1.70955265
S 	1	80.66326904	71.42018127	110.00000000	1.70955265
S 	1	79.93797302	70.58911133	110.00000000	1.55447435
S 	1	78.95005035	70.10562134	110.22000122	1.47693527
S 	1	77.90802002	69.66366577	110.66000366	1.47693527
S 	1	76.95899963	69.00729370	111.09999847	1.47693527
S 	1	76.06407166	68.21645355	111.75999451	1.47693527
S 	1	75.20693970	67.50585938	112.63999939	1.47693527
S 	1	74.31846619	66.99116516	113.29999542	1.47693527
S 	1	73.45274353	66.58821869	113.73999786	1.55447435
S 	1	72.71049500	66.02465820	114.18000031	1.70955265
S 	1	72.18502808	65.06733704	114.40000153	1.78709173
S 	1	72.03678131	63.87792969	114.40000153	1.70955265
S 	1	72.11058044	62.74642944	114.62000275	1.55447435
S 	1	72.16765594	61.82874680	115.27999878	1.47693527
S 	1	72.19068909	61.60411835	115.48427582	1.47693527
S 	1	72.29504395	60.83196640	115.93213654	1.41285336
S 	1	72.44641876	59.76966476	116.15999603	1.28468955
S 	1	72.69648743	58.73514175	116.15999603	1.28468955
S 	1	73.18408203	57.77819824	116.15999603	1.41285336
S 	1	73.84024048	56.87557220	116.15999603	1.47693527
S 	1	74.58834839	56.00397491	116.15999603	1.47693527
S 	1	75.37491608	55.10950470	116.15999603	1.47693527
S 	1	76.03895569	54.11059189	116.37999725	1.47693527
S 	1	76.50357056	53.04530334	116.81999969	1.55447435
S 	1	77.04498291	52.01525116	117.04000092	1.70955265
S 	1	77.90053558	51.13638306	117.04000092	1.78709173
S 	1	78.86291504	50.44626617	116.81999969	1.78709173
S 	1	79.79458618	49.80633545	116.37999725	1.70955265
S 	1	80.64893341	49.20357513	116.37999725	1.55447435
S 	1	81.42558289	48.72237396	116.81999969	1.47693527
S 	1	82.34054565	48.24596405	117.04000092	1.41285336
S 	1	83.35598755	47.65147781	117.04000092	1.28468955
S 	1	84.29493713	47.00301743	117.04000092	1.22060764
S 	1	84.52990723	46.88153839	117.04000092	1.28468955
S 	1	85.25370026	46.47250366	116.81999969	1.41285336
S 	1	86.15187073	46.00154877	116.37999725	1.47693527
S 	1	87.14379120	45.57232666	116.15999603	1.47693527
S 	1	88.21968079	45.19282913	116.15999603	1.47693527
S 	1	89.29509735	44.92071533	116.15999603	1.47693527
S 	1	90.38562775	44.65204620	116.37999725	1.47693527
S 	1	91.49183655	44.30673218	116.59999847	1.47693527
S 	1	92.53689575	43.95780182	116.59999847	1.47693527
S 	1	93.38189697	43.73851776	116.59999847	1.47693527
S 	1	94.24179077	43.66929245	116.37999725	1.41285336
S 	1	95.35466003	43.65470123	116.15999603	1.34877145
S 	1	96.52868652	43.64373398	116.15999603	1.41285336
S 	1	97.75656128	43.60228729	116.15999603	1.47693527
S 	1	99.10732269	43.53061676	116.15999603	1.47693527
S 	1	100.35797119	43.54294205	116.15999603	1.41285336
S 	1	101.50894165	43.58985138	115.93999481	1.28468955
S 	1	102.68359375	43.53374481	115.50000000	1.28468955
S 	1	103.88871002	43.48114777	115.27999878	1.41285336
S 	1	105.20057678	43.48175812	115.50000000	1.47693527
S 	1	106.57366180	43.47064972	115.93999481	1.47693527
S 	1	107.78521729	43.60127258	116.15999603	1.41285336
S 	1	108.96542358	43.92781067	116.15999603	1.34877145
S 	1	110.38394165	44.15552521	116.15999603	1.41285336
S 	1	111.79558563	44.19913483	116.15999603	1.47693527
S 	1	112.98489380	44.20355988	116.15999603	1.47693527
S 	1	113.19770813	44.20918655	115.93999481	1.47693527
S 	1	113.95442200	44.22167206	115.50000000	1.47693527
S 	1	114.95956421	44.22597504	115.50000000	1.47693527
S 	1	115.85685730	44.22843552	115.93999481	1.41285336
S 	1	116.89257050	44.26296997	115.93999481	1.28468955
S 	1	118.06635284	44.35598755	115.72000122	1.22060764
S 	1	119.14719391	44.54748917	115.93999481	1.22060764
S 	1	120.19664001	44.89994049	116.15999603	1.22060764
S 	1	121.21887970	45.25893784	116.15999603	1.12753320
S 	1	122.15664673	45.38458633	116.15999603	0.84830999
S 	1	122.58079529	45.27854919	115.93999481	1.06038749
S 	1	123.00495148	45.17250824	115.72000122	1.48454249
S 	1	123.42910767	45.27854919	115.93999481	1.69661999
S 	1	123.85325623	45.38458633	116.15999603	1.69661999
S 	1	124.27741241	45.49062347	116.37999725	1.48454249
S 	1	124.70156860	45.70270157	116.81999969	1.06038749
S 	1	125.12571716	45.80873871	116.81999969	0.84830999
S 	1	125.54988098	45.80873871	116.37999725	0.93615538
S 	1	125.97403717	45.80873871	116.15999603	1.23607826
S 	1	126.39819336	45.80873871	116.15999603	1.57238793
S 	1	126.82234192	45.91477966	116.15999603	1.57238793
S 	1	127.24649811	46.12685394	116.15999603	1.23607826
S 	1	127.67065430	46.23289490	116.37999725	0.93615538
S 	1	128.09480286	46.23289490	116.59999847	0.84830999
S 	1	128.51896667	46.23289490	116.37999725	0.84830999
S 	1	128.94311523	46.23289490	116.15999603	0.84830999
S 	1	129.36727905	46.33893585	116.37999725	0.84830999
S 	1	129.79142761	46.55101013	116.81999969	0.84830999
S 	1	130.21557617	46.65705109	116.81999969	0.84830999
S 	1	130.63973999	46.65705109	116.37999725	0.84830999
S 	1	131.06388855	46.65705109	116.15999603	0.84830999
S 	1	131.48803711	46.65705109	115.93999481	0.84830999
S 	1	131.91220093	46.65705109	115.72000122	0.84830999
S 	1	132.33636475	46.65705109	116.15999603	0.84830999
S 	1	132.76051331	46.65705109	116.81999969	0.93615538
S 	1	133.18466187	46.65705109	117.04000092	1.02400076
S 	1	133.60882568	46.65705109	116.81999969	0.93615538
S 	1	134.03297424	46.65705109	116.15999603	0.93615538
S 	1	134.45713806	46.76308823	115.72000122	1.11184621
S 	1	134.88128662	47.08120346	115.93999481	1.11184621
S 	1	135.30545044	47.39932251	116.15999603	0.93615538
S 	1	135.72959900	47.50535965	116.15999603	0.84830999
S 	1	136.15374756	47.50535965	116.37999725	0.84830999
S 	1	136.57791138	47.50535965	116.59999847	0.84830999
S 	1	137.00207520	47.50535965	116.15999603	0.93615538
S 	1	137.42620850	47.61139679	115.72000122	1.11184621
S 	1	137.85037231	47.82347870	115.93999481	1.11184621
S 	1	138.27453613	47.92951584	116.15999603	1.02400076
S 	1	138.69868469	47.92951584	116.15999603	1.11184621
S 	1	139.12283325	47.92951584	115.93999481	1.32392359
S 	1	139.54699707	48.03555298	115.72000122	1.44815576
S 	1	139.97114563	48.35366821	116.15999603	1.23607826
S 	1	140.39530945	48.67178345	116.59999847	0.93615538
S 	1	140.81945801	48.77782440	116.15999603	0.93615538
S 	1	141.24360657	48.88386536	115.50000000	1.02400076
S 	1	141.66777039	49.09593964	115.27999878	0.93615538
S 	1	142.09191895	49.20198059	115.27999878	0.93615538
S 	1	142.41003418	49.30801773	115.50000000	1.02400076
S 	1	142.62211609	49.52009583	115.72000122	0.93615538
S 	1	142.94024658	49.62613297	115.50000000	0.84830999
S 	1	143.36437988	49.62613297	115.27999878	0.84830999
S 	1	143.78854370	49.62613297	115.27999878	0.84830999
S 	1	144.21269226	49.62613297	115.27999878	0.84830999
S 	1	144.63684082	49.62613297	115.27999878	0.84830999
S 	1	145.06100464	49.62613297	115.27999878	0.84830999
S 	1	145.48516846	49.62613297	115.27999878	0.93615538
S 	1	145.90931702	49.73217010	115.27999878	1.02400076
S 	1	146.33348083	49.94425201	115.27999878	0.93615538
S 	1	146.75762939	50.05028915	115.27999878	0.84830999
S 	1	147.18177795	50.05028915	115.27999878	0.84830999
S 	1	147.60594177	50.05028915	115.27999878	0.84830999
S 	1	148.03009033	50.05028915	115.27999878	0.84830999
S 	1	148.45425415	50.05028915	115.27999878	0.84830999
S 	1	148.87840271	50.05028915	115.27999878	0.84830999
S 	1	149.30255127	50.05028915	115.27999878	0.93615538
S 	1	149.72671509	50.15632629	115.50000000	1.02400076
S 	1	150.15086365	50.36840820	115.93999481	0.93615538
S 	1	150.57501221	50.47444534	115.93999481	0.93615538
S 	1	150.99917603	50.58048248	115.27999878	1.11184621
S 	1	151.42333984	50.79256058	114.83999634	1.11184621
S 	1	151.74145508	50.79256058	115.27999878	0.93615538
S 	1	151.95352173	50.47444534	115.93999481	0.84830999
S 	1	152.27163696	50.26236725	115.93999481	0.93615538
S 	1	152.69580078	50.47444534	115.50000000	1.11184621
S 	1	153.11994934	50.79256058	115.27999878	1.11184621
S 	1	153.54411316	50.89859772	115.27999878	0.93615538
S 	1	153.96826172	51.00463867	115.27999878	0.84830999
S 	1	154.39242554	51.21671295	115.27999878	0.84830999
S 	1	154.81657410	51.32275391	115.27999878	0.84830999
S 	1	155.24072266	51.32275391	115.27999878	0.84830999
S 	1	155.66488647	51.21671295	115.05999756	0.93615538
S 	1	156.08905029	51.11067581	114.62000275	1.02400076
S 	1	156.51318359	51.32275391	114.62000275	0.93615538
S 	1	156.93734741	51.53483200	114.83999634	1.06038749
S 	1	157.36151123	51.42879486	114.40000153	1.48454249
S 	1	157.78565979	51.42879486	113.95999908	1.48454249
S 	1	158.20980835	51.74691010	114.18000031	1.06038749
S 	1	158.63397217	52.06502533	114.40000153	0.84830999
S 	1	159.05812073	52.17106628	114.18000031	0.93615538
S 	1	159.48228455	52.17106628	113.51999664	1.23607826
S 	1	159.90643311	52.27710342	113.08000183	1.44815576
S 	1	160.33058167	52.48918152	113.29999542	1.23607826
S 	1	160.75474548	52.59521866	113.51999664	0.93615538
S 	1	161.17889404	52.59521866	113.51999664	0.84830999
S 	1	161.60305786	52.48918152	113.29999542	0.93615538
S 	1	162.02722168	52.27710342	113.08000183	1.02400076
S 	1	162.45135498	52.27710342	113.08000183	1.14823294
S 	1	162.87551880	52.59521866	112.86000061	1.36031032
S 	1	163.29966736	53.01937485	112.63999939	1.23607826
S 	1	163.72381592	53.33749390	112.63999939	1.02400076
S 	1	164.14797974	53.54956818	112.41999817	1.11184621
S 	1	164.57214355	53.86768341	111.98000336	1.11184621
S 	1	164.99629211	54.18579865	111.76000214	0.93615538
S 	1	165.42045593	54.18579865	111.76000214	0.84830999
S 	1	165.84460449	53.97372437	111.76000214	0.84830999
S 	1	166.26875305	53.86768341	111.54000092	0.93615538
S 	1	166.69291687	53.86768341	111.09999847	1.23607826
S 	1	167.11706543	53.97372437	110.87999725	1.44815576
S 	1	167.54122925	54.18579865	111.09999847	1.23607826
S 	1	167.96537781	54.29183960	111.31999969	0.93615538
S 	1	168.38952637	54.29183960	110.87999725	0.93615538
S 	1	168.81369019	54.39788055	110.22000122	1.11184621
S 	1	169.23783875	54.71599579	110.22000122	1.11184621
S 	1	169.66198730	55.03411102	110.65999603	0.93615538
S 	1	170.08615112	55.14014816	110.87999725	0.93615538
S 	1	170.51031494	55.14014816	110.65999603	1.11184621
S 	1	170.93446350	55.03411102	110.00000000	1.33976865
S 	1	171.35861206	54.92807007	109.34000397	1.60407782
S 	1	171.78277588	55.03411102	109.12000275	1.71246505
S 	1	172.20692444	55.14014816	109.12000275	1.69661999
S 	2	172.20692444	55.14014816	109.12000275	1.69661999
S 	2	172.63107300	54.76901245	109.12000275	1.23270047
S 	2	173.05523682	54.49066162	109.12000275	0.95434874
S 	2	173.47940063	54.34486008	109.12000275	0.86156487
S 	2	173.90354919	54.29846954	109.12000275	0.84830999
S 	2	174.32769775	54.29183960	109.12000275	0.84830999
S 	2	174.75186157	54.29183960	109.12000275	0.84830999
S 	2	175.17601013	54.29183960	109.12000275	0.84830999
S 	2	175.60015869	54.29846954	109.12000275	0.84830999
S 	2	176.02432251	54.33823395	109.10625458	0.86156487
S 	2	176.44847107	54.43764496	109.02375031	0.92783904
S 	2	176.87261963	54.56356430	108.81750488	1.04713261
S 	2	177.29678345	54.62321091	108.54249573	1.11340690
S 	2	177.72093201	54.56356430	108.34999847	1.04713261
S 	2	178.14509583	54.43764496	108.33625031	0.92783904
S 	2	178.56925964	54.33823395	108.44625092	0.86156487
