S 35 A 23
S 	0	103.04362488	67.72943115	135.97500610	3.01839590
S 	0	103.54336548	67.94026184	135.80001831	3.50169802
S 	0	104.15242767	68.25260162	135.27499390	4.23705482
S 	0	104.80052948	68.63520813	134.92500305	5.12683630
S 	0	105.36273956	69.08029175	134.57501221	6.20347214
S 	0	105.84687042	69.70497894	134.40000916	7.50620174
S 	0	106.26852417	70.47801208	134.22500610	9.08250523
S 	0	106.61990356	71.24324036	134.05001831	10.98983192
S 	0	106.82292175	72.01628113	134.22500610	12.03411484
S 	0	106.86196899	72.81274414	134.22500610	10.98983192
S 	0	106.74484253	73.58578491	133.87501526	9.47302246
S 	0	106.47935486	74.41348267	133.70001221	9.00049591
S 	0	106.25291443	75.32707214	133.70001221	9.00049591
S 	0	106.19044495	76.20162964	133.52500916	8.60997868
S 	0	106.31536865	76.96685791	133.17501831	7.50620222
S 	0	106.67456055	77.70085144	133.00001526	6.20347214
S 	0	107.11183929	78.34114838	132.47502136	5.12683630
S 	0	107.43198395	78.77841949	130.90000916	4.19879675
S 	1	107.43198395	78.77841949	130.90000916	4.19879675
S 	1	107.52606201	78.77840424	130.55000305	4.19879675
S 	1	107.86474609	78.76601410	129.67500305	4.19879675
S 	1	108.39782715	78.73028564	128.80001831	4.19879675
S 	1	108.96800232	78.68850708	127.92500305	4.19879675
S 	1	109.49147797	78.75622559	126.87500763	4.19879675
S 	1	109.94909668	79.09631348	126.00000763	4.19879675
S 	1	110.39466858	79.61517334	125.30001068	4.01661730
S 	1	110.78562927	80.21102905	124.77500916	3.65225887
S 	1	111.06499481	80.99869537	124.60000610	3.31951857
S 	1	111.29893494	81.82059479	124.77500916	3.16895723
S 	1	111.47554016	82.46089935	124.95000458	3.31951857
S 	1	111.58193970	83.11724854	124.77500916	3.47007990
S 	1	111.66875458	83.89890289	124.42500305	3.47007990
S 	1	111.72231293	84.67584991	123.90000916	3.47007990
S 	1	111.72248840	85.48996735	123.37501526	3.47007990
S 	1	111.64301300	86.30660248	123.37501526	3.47007990
S 	1	111.51290894	86.97851562	123.90000916	3.47007990
S 	1	111.41905212	87.45281219	124.42501068	3.16491556
S 	1	111.34636688	87.72743988	124.59999847	3.16491556
S 	2	111.34636688	87.72743988	124.59999847	3.16491556
S 	2	111.43939209	87.83625031	124.44480896	3.15048409
S 	2	111.70240021	88.15234375	123.73490906	3.03238940
S 	2	112.12431335	88.67781830	122.85000610	3.15048409
S 	2	112.56477356	89.32796478	122.32501221	2.74660015
S 	2	112.88734436	89.94985962	122.15000916	2.36751628
S 	2	113.11826324	90.47676849	121.97500610	2.24942160
S 	2	113.25067139	91.13896179	121.27500916	2.24942160
S 	2	113.51695251	91.84072876	120.75000763	2.24942160
S 	2	113.82858276	92.39853668	120.75001526	2.15182281
S 	2	113.91819763	93.00027466	120.40000916	1.95662498
S 	2	114.00407410	93.74375153	119.87500763	1.77836585
S 	2	114.13862610	94.67294312	119.70000458	1.61704528
S 	2	114.23580933	95.61552429	119.66664124	1.54142380
S 	2	114.34562683	96.35021973	119.56656647	1.55654025
S 	2	114.34800720	96.72512817	119.55156708	1.55654025
S 	2	114.35635376	97.10002899	119.49329376	1.56344032
S 	2	114.37925720	97.47492981	119.40105438	1.56639743
S 	2	114.42507935	97.84983826	119.29381561	1.55680561
S 	2	114.49378967	98.22473907	119.18722534	1.53758383
S 	2	114.57231140	98.59964752	119.09007263	1.51858962
S 	2	114.64102173	98.97454834	119.00448608	1.50648761
S 	2	114.68682861	99.34942627	118.92997742	1.50096405
S 	2	114.70973969	99.72401428	118.87041473	1.49744010
S 	2	114.71809387	100.09683228	118.82875824	1.48989403
S 	2	114.72049713	100.46340179	118.78488159	1.47304463
S 	2	114.72290039	100.81539917	118.68704224	1.44766927
